cpc_subclass,cpc_subclass_title,cpc_group,cpc_group_title,cpc_class,cpc_class_title
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64158,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Dianionic ligand-ONO",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64162,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Dianionic ligand-O*O*P",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64165,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tridentate ligand-Dianionic ligand-OSO",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64168,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tetra- or multi-dentate ligand",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64172,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tetra- or multi-dentate ligand-Neutral ligand",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64175,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tetra- or multi-dentate ligand-Neutral ligand-ONNO",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64179,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tetra- or multi-dentate ligand-Neutral ligand-PNNN",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64182,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tetra- or multi-dentate ligand-Monoanionic ligand",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64186,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tetra- or multi-dentate ligand-Dianionic ligand",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64189,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tetra- or multi-dentate ligand-Dianionic ligand-ONNO",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64193,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tetra- or multi-dentate ligand-Dianionic ligand-OOOO",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/64196,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-the metallic compound containing a multidentate ligand, i.e. a ligand capable of donating two or more pairs of electrons to form a coordinate or ionic bond-Tetra- or multi-dentate ligand-Dianionic ligand-OSSO",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/642,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-Component covered by group C08F4/64 with an organo-aluminium compound ",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/6421,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-Component covered by group C08F4/64 with an organo-aluminium compound -Titanium tetrahalides with organo-aluminium compounds",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/6423,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-Component covered by group C08F4/64 with an organo-aluminium compound -Component of C08F4/64 containing at least two different metals",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/6425,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-Component covered by group C08F4/64 with an organo-aluminium compound -Component of C08F4/64 containing at least two different metals-containing magnesium",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/6426,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-Component covered by group C08F4/64 with an organo-aluminium compound -Component of C08F4/64 containing at least two different metals-containing aluminium",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
C08F,MACROMOLECULAR COMPOUNDS OBTAINED BY REACTIONS ONLY INVOLVING CARBON-TO-CARBON UNSATURATED BONDS,C08F4/6428,"Polymerisation catalysts-Metals; Metal hydrides; Metallo-organic compounds; Use thereof as catalyst precursors-selected from light metals, zinc, cadmium, mercury, copper, silver, gold, boron, gallium, indium, thallium, rare earths or actinides-together with refractory metals, iron group metals, platinum group metals, manganese, rhenium ; technetium;  or compounds thereof-Refractory metals or compounds thereof-Titanium, zirconium, hafnium or compounds thereof-Component covered by group C08F4/64 with an organo-aluminium compound -with an aluminoxane, i.e. a compound containing an Al-O-Al- group",C08,ORGANIC MACROMOLECULAR COMPOUNDS; THEIR PREPARATION OR CHEMICAL WORKING-UP; COMPOSITIONS BASED THEREON
